Ane_jn	0.8140947125879214
raannddyputra12	0.29655216473214885
faisalnurzeha	1.1881848018177228
SuHok_Gie	0.29862540914370184
Dekbebesvenus	0.08712121212121213
AndikaTerakhir	0.11827448311069513
AIS_WSB	3.565971285244767
AlArraby	0.8962642465175179
789whyznoe	0.8135621482665185
juliet_lopez3	0.5210456357997342
vikingsilver201	0.12454878109083717
jhoanaeban	0.7287405026300409
LilisMaya_	9.763591904913632
RadarHendra	0.2639008588665339
ArieKakiailatu	0.3194468452895419
Gibraltar_19	0.8452125147914377
CalonBupatiKra	0.09859913793103448
ju_akarta2015	0.10555555555555556
PanserRampas	1.761939393939394
MarwanAzis	0.430587057186729
scooter_old72	0.10783858998144713
PrayaAdy	0.2003173070290405
HerryStarsucker	1.288647626882921
Chlooevct	1.4288322044482875
bakrienesia	1.3141539695268645
edoinp	5.084632034632035
ZonaInfoKalTim	0.40324074074074073
bacaankita	246.91565417932276
heminYES	5.733509052771031
driviello	1.1654683296649546
enggarpradityo	0.8620730901656389
M_Kevin_hafid	1.5537642572720523
Jodystortion	0.5143336248969441
29songolikur	0.18678657903839502
yadidarusman33	1.0185805612634882
JasmevSultra	2.4471022232970903
NyiRika	0.7962084015275506
Coxie_15	1.3263334621805192
faishal_am	0.2617386544257797
zarkasih89	1.9339339339339339
selviwen	0.4036862371603838
zelojunn96	0.4092206079621672
kailaniwijaya	0.4330946272476084
erenes6	0.15139534883720931
halimaiis	15.483870967741936
CharlemagneMaha	0.5845800302989881
pajakkotobaru	1.0885281385281385
Madesuparta15	0.0
marelake9	0.21871858235930652
Seputar_Beritaa	16.985294117647058
e76abca8856443b	0.06458333333333333
MeyMayindra	0.22163503019844694
MakmurDesaku	1.0184414857808264
ahmad8_fuadi	0.11805555555555555
ggswy	1.505306603773585
ArthiTheorange	0.2526649235720032
Nxa_PP	0.8762745098039215
irasipahutar	1.1215679302455013
WARTEGIRLZ	0.19356060606060604
039fnygeorg	0.0
ZFahdilah	0.45041417395306027
Gusmbelink	0.8167371843042441
Info_UINJakarta	8.345149253731343
LiwosoLuther	0.05985417587273531
achmadgv	0.3720075952927938
mulyawira	0.33444444444444443
2a25b9e64b9c469	0.2091346153846154
amediasurabaya	0.3188259109311741
ayi_ayudi	0.35194752607596913
chaenklani	0.6983326327588623
r_wulandari04	0.32386363636363635
HariCahyadi	0.708662718633797
halo_smua	0.7232886216466236
IndoPromo4	0.7642805703586346
AsgakppPokpoko	0.5048076923076923
MohamAbdulloh	0.03279569892473118
asgaopko	0.4675324675324675
zoepr4067	0.5861550229474758
David_Bandung	0.5310191561287091
saraswatiimoet	0.5476596644579163
aswinazha1	0.14827151794674695
Nathan_keysha	0.09109730848861283
Fathina_Zee	0.4860658463584968
maizputra	1.04241875433559
up_andComer	0.7399029635457645
papihgodeg	0.10555555555555556
andasmana	0.3835227272727273
fitria_konz	0.5841517720978466
Budhi_Shakti	0.76526021474208
Imamamstrong1	0.19607488594636696
ritaroid_	2.480470253213269
almutt69	0.4124403081979009
revanheryan08	0.10251744264054743
trias_sejagad	0.3467314514413715
ahmadfuadanwar	0.32018387314439944
yasin5525	0.09779367918902802
Must_ovic	0.5038504320460833
achmadka	0.16649034712404973
yusufachmad10	0.49578496406854616
viandikatambun2	0.1287341145403532
zenicman	1.2319011942874805
CaeciliaImelda	0.34894912839828096
desratobing	0.19258352445298454
dheriajja	0.16156969314053504
ArifArifambudi4	0.41278704706107117
NetizenJKT	0.4563492063492064
Kckfrzh_	0.42145670326308793
ginoelamust	0.1608716269962675
harubimo	0.3648567865466896
harrysjoe	0.7018258679618636
Jazedw	1.4031033078730615
uningrum712	0.2574031007751938
efendipangondo	0.07498811859470395
ayievrivay	0.43019057544852235
wendran	0.15139534883720931
agungpindang	0.5558823529411765
Widya_skb	0.5137023593466425
nmjazx	0.7739477503628447
EdisonGrow	0.0841822297679683
BeritaHarianSG	1.1602255340221936
Ivanfarianto	0.15520661529448876
PelitaDemokrasi	0.23749177090190915
dantiori_	1.9610440261766315
EUUNorg	0.2617871686382369
gpmk_	2.2103386809269163
Lutherawks	1.585049063873337
Mitha_Anithaa	1.8489960229651337
rustiati	0.08533365896773894
AsgasOpopo	0.8727272727272727
liaifur	0.06140747438215793
LadangIlmuKauny	0.3147979125434144
aansetiawan_bfc	0.0
babydutdut	0.5941103899586977
Dany_KusumaDK	0.45002036185570604
ikafiraka	0.7609458428680397
HariantoSijait	0.225
KlMYUNHA	0.0
Ayb_Adtya	0.25813060179257363
ainin_nova	0.14358974358974358
JadulAngga	8.628530402059813
dhinimudiani	0.5333333333333333
brigitamanohara	18.37947150336248
unpossedanyway	1.932654704393835
asetiawanbdg	0.7827260458839406
rendra_0007	0.19101161995898835
yieyiec	0.19037356321839083
imronmron98	0.16291662462583661
Giovanni_1508	0.12197453585419861
UcuPurnamaaaa	0.6557660379544006
harumnamanya123	0.18175242397032282
femkedenhaas	2.17255729267819
acopatunru	17.33668886793361
Khadiatoou	0.9891014419696456
SuhadiTt	0.25021675336801386
Nusapralaya	0.11772351103560047
irfansiddik041	1.039507544742075
sukoconardi7	0.240946992257296
otosia	77.30301610882044
elvizahara	1.0771955486720588
iusrusandi	0.5471313598839418
GoLampungco	219.64171893147503
RahmadyaRahman	2.3107354184277265
beritabaruu	112.74778270509978
sanybudiman	0.3245225131795004
HajiSabran	0.10195852534562211
KpokpoSagasga	1.05
0_ismadi	0.17399272675394012
BosErvan	0.17967490333814057
master_andres	1.391614629794826
indonesiana	1356.3998156885875
Moh_Aditya_W	0.7318670480432758
posmetroinfo	1.3905949703477805
KangErya	0.04197651663405088
Caladhityoo	0.8641754147110459
david83474491	0.11271529888551166
millanursabrina	0.2920228699708864
bubat_rental	0.059627374220675655
DhiDhilaah	1.0112311906088107
hombing_durian	0.286342229199372
rahmana1204	1.5766080047279771
fajar_dji	0.18333333333333335
Mega_loman34	0.6322865472867065
KearnsLucienne	0.8178838291273087
bryan_suryanto	0.31553135284947165
Roraaaa_	1.158715434618884
kang_darus	0.4429579679329253
SnayT_Hirata	0.1761018237082067
bayangpesona	0.7618823000898473
putras_indra	0.06618803418803419
triadyapam	0.19878760480026303
Za13nal	0.29414470459601105
RicoAlreiga	0.489050276438472
fai_rifai88	0.320942059043889
mymufid	1.6693944353518821
uday_wae	0.2736082698903242
dhilahfimuzz	0.7818910256410256
andyprayoga405	0.32651138546483005
aditiapujangga	0.0
DewiAis35759823	0.024295081967213115
cah_bagus05	0.21780125147896515
antonio_glory	0.7138679181119499
Akina_Hizumi	0.8658913467794405
wiyana	0.24751657121024803
InfodariAnda_ID	3.1214199922486277
suchiQoe	0.6827635668180732
KatrinaArie	0.9523809523809523
mohegerua	0.6730831822197424
NielsPard	0.7918133561456037
OfficialCHALID	58.09569707401033
gakadakoma	0.780474734637675
JIN158PLO	0.0
ongisboy	1.2331990839453526
GunungrejoWR	0.23971167546727012
UnVag0	0.8000845704950679
islamdinata	0.0
FerdinaDavid	0.04708489128929511
yudhopuspito1	0.06973632038065028
Jierahaiu_	0.19177685950413223
AbdiGravitasi	0.36601533628972654
MSCBaluyot	0.9594096767581504
ari_lobis12	0.3330832708177044
napitupulu_dina	0.5358227299016772
Mut_cloud1204	0.6196430306881471
ratnahasan57	0.35469056536472265
hatiemue	0.2525522317188984
mangirine	0.4530404064459792
Niaadjie	0.8141481088723932
dusrimulia	7.508517495395949
naysusanti	0.5194670280036133
elvinamar21	0.055458193640150366
TempatKostJkt	0.7227053140096619
nalo_r	0.2714932126696833
AmnestyEU	2.9376141473255823
amangzion	0.7951710310174895
norman_aziman	1.0366356157412642
PuHabaAceh	4.657869506633499
opikardiansyah	0.8434902740937225
gunawaniwan376	0.12768384326355342
Ismiy_Ani	0.7796234772978959
PepeSteven	0.7697168658070113
HeroeMS	0.42942599589050173
yumar86	0.28692403486924034
danagiri	0.7659850697825381
_KeikoKobayashi	0.304014939309057
Zhangzi9	0.0
blackcatnicken	0.6063088220084807
elmhp	0.35259442225492255
abdullahfajar95	0.05718954248366013
Prielly_Cha	1.4939345991561181
rosdiandi	0.28054221002059027
tvmediax	0.21080188010013776
fener18	0.9842168581866895
Deaputra10	1.0186744073536527
latifah_cut	0.36935588683962706
jimi_ken73	0.08712121212121213
lightlawlie	0.824918192571473
sitasiska95	0.8408410732714138
ervandes12	15.829158797936053
putra01_harahap	0.0
intansugest	1.5519193397263127
infokaltim	5.709849544579018
sutrox_10	0.22648715377860656
Yani101170Yani	0.0
dittopranowo	4.904205696095364
bys_king11	1.3156777862660216
Imoel79	0.19378593114139914
namanya_lathif	0.9702797202797202
JebretMalam	0.1756942972228111
wahyuclose	6.193226381461676
arinditakp	0.08469559896857654
aryharjunot	0.4129930001713341
memet_koeswoyo	2.7037960893854747
lov_kasim	0.5308063063693584
b1210	0.8000888667709369
dwiwardani_	0.5892857142857143
cctv_aceh	0.0454780361757106
fiawan801	0.2714932126696833
Christ_Vernard	1.4731367612407604
oncomcimol	0.10051647124511445
CelotehTGR	14.270964903199088
RewahAudy	0.2843834558746809
michaelopivafi1	0.2571786536638223
tyena1306	0.8195183398803307
AhauwLim	2.1546472290048246
afdalzikri	0.8750874403639194
harrismOfficial	0.8736447395207418
r_ad4m	0.23621595795508837
Joee_Blackkk	0.8016108165900752
Gieferio	0.4732963982052998
elpeng1	0.9523809523809523
lanang_simple	0.11149531832887656
ad_dais	0.16504329004329005
SMP1Balikpapan	3.180185382610756
jarotdoso	2.5597696893749524
Iswana3	0.06458333333333333
Salimi91065023	0.06904761904761905
AanKhan001	0.5391802266040282
sarif_jft96	0.2611985654763172
cesc4nanda	0.7095545598313127
febri_luss	1.1186147186147186
nomssulli	9.339976275207592
RnawatiT	0.13392857142857142
joecasdy	0.9696528863412657
sibatman009	0.5745754994911351
raikala	0.9009028576962957
kang_Rubi	1.3928637868809761
nacar1211	1.68541250356837
minaxtozaki	0.0
turc_id	0.16907454357653562
ElkateSuryanto	0.1222539501832785
SriUtanti	0.225
AdeAsahi	0.2062289562289562
annisarahmatun1	0.43429385391369324
enggipurnama	1.934483857264231
Airam_Pk1	0.7558722411592388
diehard2608	0.08643535067176136
DanielZezepTedy	0.354752210955681
Hendi_Soe	0.33875307839435953
aryati_komang	0.7740749945498147
MZakyKuzuka	0.5441792904771152
andrysatrio	0.513616975290984
Bim_16	0.059092086076018374
t0h1d	1.8362574405592844
00daf2c3d34f4b0	0.1523897483260217
pietereko	0.817650462962963
exxnha	0.8525641025641026
Reza_Aceh	0.8479665071770335
pak_dhe_must	0.6581711305700417
dradum	0.05094209802053562
AhFuadf	0.1667483660130719
RemajaIndon3sia	173.19086421018466
regarzema1	0.5176013908971975
dulpoah90	0.6799515074446986
ITS_News_Alerts	0.8667548721148257
ahmadja79037178	0.0
nichaachan	0.880356573878284
djatikus	0.8329268850658857
sidatma	0.2790395378227117
Topitpenyuluhsi	0.4962504403845186
Kennedy_mnl	0.6009091660467807
TpmpLa	0.23119751734209565
KARINAAAJB	1.2627000501868064
rezaardianzLagi	1.4087615283267456
rama_pierce	0.453001934899865
flowneyecca	0.682277628032345
audrenlyn	0.5550513207005455
emilioproject	7.816089733320262
infokebahagiaan	0.1714546283629731
Ukkaphasian	0.0
vofnpanama	0.8677225345729369
alfian_nehru13	0.07417582417582418
qamadhieta	1.3017785953621304
JeSadewo	0.4174928140871798
SetyaNimas	0.6655306311187182
StickerMobil	0.3666773942871496
AnthoNarosa	0.5996266592920354
JBlues_MalUt	1.0577276746242263
agustiar_y	2.9636937230318328
ArifinAriyanto2	0.1696239259011271
STEPHANIEXZER	1.3926518883415435
makassarterkini	4.391811587328
ali_ahmad0408	0.5101299350823614
Newsupload	0.225
verakoswara	2.2144989284387417
niko_steel	20.737951807228917
IzalSyuhada24	3.4505602920693876
JSAppleyard	0.11347348462247325
alisoema	0.603063725490196
Je2pSing	1.991258987734386
ipulgboy	0.7812922020295558
putputcehh	0.6714192393990173
dian_yuniarsih	0.524597495527728
hartboer	0.19396155026076287
solehsolihin	0.5730036278170049
siti_noermala	0.9749628566392183
bunda_joanna	0.2224666911135558
twittibeth	1.447842975822627
infolalinJKT	2.5344275565909067
imranyusuf408	0.15888501742160277
iaz_Raswandhi	0.5124993687825077
restu_rws	2.67106182603586
damnoise	3.0424100487282857
gninahd	0.6405582264957265
anando15	0.19975609756097562
surabayasatu	7.765234905616188
IYuniarsih	0.7694711538461538
KebumenMU	0.3811577482672609
ras_af06	0.46237915090374104
RickyMarzo	1.1433445561578814
Metrawan90	0.14230617866981504
DianTbg	1.0433834439006089
greckermann	0.13228098057608548
salamonlinecom	0.2705687708825707
manalugmail	0.08712121212121213
kadamandala	0.13546140591595135
Don_Zakiyamani	3.2640775026729765
RayzAFC	1.0000422654268808
tendypart	0.19744321014738436
434_4056	0.47610222691490467
rajha_metha	0.6926406926406926
esteve749	0.7343354430379747
MalutPost	82.99698795180723
gygsi	0.2879416282642089
jombloterakhir	0.17060476846953715
bhrigutantra	0.32703743951471864
HerryLim5	0.13799793711765543
DOITRUPIAH	0.2606951871657754
zenkotito	0.23859649122807017
rinaelfira	1.2285774774479916
HasanulBaseri	0.225
hardy_yeah1	0.8189844396000902
cremalova	2.384238728750924
putrielamir	0.6481177309906592
kangefri	0.0
zionly_	1.1573007207971169
bang_Pos	0.9944601603017444
rafiqazka	0.7269784789505274
chikalsetiawan	0.34297971955580653
SocialEffecto	2.780158326675866
Cantigi23	0.07920429011593552
kisahcarlo	2.8359981576523223
silakban8	0.22901348039215685
Fakree	0.7933429893440775
antyraywhite	0.09055818558742534
muhsinyudi	0.3986975878795933
MandaKurma46	0.8152676661339557
MSyafei_11	0.6747101694168124
WndyIrwandonoMH	0.501579569721678
o89532199	0.20202020202020202
CFDIndonesia	2.3945899433108537
GitaSeri1	0.9916666666666667
StrawberryAyHa	5.01654181716814
DadangJudiW	0.5727724109977708
wanda_49	0.5598377281947262
reniren16	0.4660668816839246
andrea_lisavira	0.29166666666666663
BennyAlexander5	0.10352639296187682
edwardpaundraaa	2.8745288588165843
sulak_12	0.7564037153322867
adiiartclinic	1.1614313842890889
aji_pras2603	0.17377710753807268
dedeshu72	0.07417582417582418
SulselPromosi	0.4337797619047619
NadaYoung1	2.4
aguswinarko	0.4600145503385752
musacway	0.07886239443616493
abiennovan	0.9269311143183595
MuhLudfiAdisusi	0.7717066123352765
izzaaahhhhhh	2.187237012253946
argablue	0.08465818759936408
prima_audio	0.41666666666666663
Sulekers_Bdg	25.76302709636043
1f53d3e40ad2419	0.09109730848861283
FiniWening	0.43449112986873634
CMuliono	0.28004577611319187
Sasi75175996	0.17523809523809525
yoga_gons	0.23840166532644735
eprimaiyulianti	0.22086597080265563
ichanexc	0.6260309009291157
Yasirmaster	8.470588235294118
DickyHartono	0.4376744053148037
chaekalassegaf	0.3784067752867991
vincentsalim22	0.038755461716665204
sirojudin_im	0.8456879209306394
SuaraSBY	49.580672511009595
murryas	0.7314257866889445
PKSKotaTng	14.74817808249988
UzikYellower	0.8173662436666203
YaduAjh	0.0
jarotsudiarto	0.27789473684210525
gabrielairiss	0.829203776330957
KIAMUSTARI	0.03746632240682533
kesmasunand	3.3966779279279278
foopunkster_	1.6817220355854174
Erwin_solossa	0.7915078415230611
MichielEduard	62.16033025438397
aris_pman	0.8796822742474916
memekshop	0.9193766937669376
Ysyamhudi	0.4355716878402904
diandarp	0.5528529058682297
rooney_kesaulya	0.09859913793103448
ekosuyanto05	0.1017109765727823
hasanwangsa1	0.2148566914480125
gayawanita	200.165417707466
saruma_desu	0.9745995172262453
Jealous6	0.3374542124542125
wsngpj	0.4952107279693487
Taehynq95	0.7789823655265364
cKabelen	0.939660591924042
AgungTri_Whyudi	1.0964069451309935
yudi_zella	0.23230116514690985
buguruu	1.6463860294813328
EastNewBritain	1.39974358974359
Dollauchiha	0.6454836020011118
PadangNobar	13.292813582321523
ajieteupangestu	0.13392857142857142
bima_____	0.28435649546827796
rifai_poenya	0.18121206878892648
ichaa_ok	0.3902998995551729
Biak_Kayong	1.3231020727612413
miguel25175596	0.15293065492570168
RiekaFauziah	0.0
adriNB	0.5879261718524782
khoiriali	0.31473539197338324
ardibhironx	11.120538193770557
feriirawan1109	0.0
Rusdi4701	0.10759707603240407
Didi_Vai	1.7252553572928906
Dinkiranazar29	1.8347080847080848
NetizenIND	71.37149737302977
andiikaluthfi_p	0.0
alunalunn	2.098896577705516
RichoNovieN	1.0045995822537717
ojjaaan	0.6375711574952562
imamaam	0.8453907410996964
ikaseptiana90	0.30353859449122933
dico911	0.22304616503089786
hendra_apriyadi	0.19699699699699702
Reinrahmady	0.2787806755688775
tintop_1	0.24452857862995064
IndahWA12	0.23643037974683545
adrianaAdie	0.41666666666666663
yogisunarko	0.4893410322368781
AldiinSobar	0.6819262038774234
adisumargono	1.08252597799511
geegits	0.5409261744966443
YuniRusmiati06	0.0
RachmaKania77	0.0
melitia_	1.3473862613209047
junidohona	0.29166666666666663
mgsfaisalr	0.038849599245638855
GalihAdityarisn	0.0
PutraIn91779426	0.35421383647798743
VikingBJN	1.8910913647755754
XradaxruduX	0.44650900900900903
goesesem	0.3080219980001818
FrottageBastian	0.16082697390608702
PerdiWar	0.21161995898838004
CaptSalman010	0.23859649122807017
Ghina_Auliaa	2.3365243902439023
dindaaristawid1	1.9531664855337767
polindonetwork	45.42631543044249
natalina2512	0.960950080515298
ArieKM1	0.14063020508571575
RiakySeptian	1.1458333333333335
indahintanp	4.9476834757127035
s_marthanto	0.13151620823399637
MuhHito	0.3120066858575541
mariajosehdzgo	0.7928772976055873
chirpynator	1.178524661719773
dewizhu3	0.37761826633852885
iis_rasiman	0.1608857447673237
democratchapter	11.516794871794872
adityaditama	0.5077768655354862
nikaidouyuzu	1.0176767676767677
justusduru	0.4404223821034714
Jioenk_Nizam	0.5773163972286374
aa_agus_budi	5.681589802800568
didimaniac	31.191987179487178
TikaSanah	1.1458333333333335
ardysnt	1.1379483079663213
KartoDiansyah	0.5766107483909942
ismafirliani	0.461378421304556
RomantisGambar	66.67125046869141
v_brend	2.0573344280240833
abanggori	0.9821734292073275
poutmonz	0.4542818911685995
Banser99Garuda	1.773756146144065
AkhiSahabat	0.22174198766555453
akmal_alfauzan	0.17635018107384665
_vanisya	0.9486096905171478
Fxdimas	0.4153450321133248
0dd716858a084cb	0.11805555555555555
BROM3T	0.11022286821705427
camuplage	1.0960065925744449
bharets	0.27642668228111267
nayunnim	0.15476190476190477
fatih_azh	0.04588110111755165
miyahway	0.8662272945882381
vincentiusliong	0.2137326446239627
AdaAqua1	0.9523809523809523
sultonbpn	0.5406327543424317
PindahIbukotaRI	0.0
Adieyoga3	0.9487468511790944
cimibedingfield	0.6313983696982247
MasErik98	0.9390727015032877
carlo_sadodolu	0.08670078503114652
joddihernandez	0.33275641025641023
AdamFawara1	1.114425686419498
rw05cibangkong	0.5304981203007518
TimmyJenius	0.8652283292019637
cnamtea	0.6360404316765466
karnochem	0.781976910250963
wongdesa12345	1.1458333333333335
TarnoZainudin	0.10970309152127333
kandungSN	0.6254119973632168
MedanChannel	2.080528622437055
pencariberkah	0.42402095973524545
DERRYN82	0.4631642512077294
Tomoditweeter	0.17414004914004916
TrizIko	0.4534306761378584
AlferdBenaya	0.5911692389862973
gal1714	0.29422850262076783
ad1y_bev	0.24685984960742802
DYamuhaimi	0.19881804380828455
Dayat_Tebet	1.1348559632457937
SalawatiIrianto	0.75
penibakir	0.28318667148454385
ANUnnu	0.6545089601310636
om_yayan234	0.1267508865248227
priastuti_dewi	1.7343618668436187
Danusuwana1	0.0
LeighannBlanke	0.0
ChrisPincher	11.647693576485416
rcpMrCoonHam	0.011566428920321083
k3nd_z	0.1471291866028708
masbrodoni4	0.010256679991584262
Dewinur28364639	0.030541469953954653
cheppy_wartono	2.0111217641418984
rivansep	0.7679603582656537
Joe_Sarira	0.12128459141607395
indokekinian	0.3912882982650424
IbankV	0.9057118499573742
inilahkorancom	563.9578900381726
nadzuhadarwati	1.2641300486846778
DediAlamsyahH	0.29166666666666663
ahayuningtyas	0.36874694545377273
iyanobay23	0.07282356835484938
abidinzaenal4	0.34506256834675414
sonysasongko	0.20852246794738807
SYARHI99	0.19473810542574177
afriamariz	0.20769746400852024
Nananda_nn	1.05
gibranherman55	0.19479611650485434
Politikhangat	0.7845966082577617
haloJakarta	4.019682068835284
A__Marzuki	1.5890270262080737
ilhamrmdhan_	0.8353588605253421
SYRwilliams22	0.13392857142857142
Maidi29	0.30892531876138435
Toby_H42	2.229930991538483
blaworblakasuta	0.2753935198483369
raisaatmadja	0.2199904351984696
henderi251076	0.08406407681379513
bfa9b2c35cd3448	0.08278598795840175
ariffarmer	0.12957157784743992
AsgakKpo	0.20202020202020202
AryoJLS	0.2574272837261298
LHarjoso	0.06066176470588235
PaulSN23	0.5602002564861399
jaanfahmi	1.2232140574613157
bulakan1	0.15158057165931182
KunWinata	0.0
ricardo_bobby	1.239209548033653
ellafitriana262	0.6222222222222222
tenty_tht2	0.24758454106280192
Rara786Rara	0.20202020202020202
WidioPranoto	0.30902993625138653
broadcast97	0.7432267358905673
AjiSBSyam	1.2902300940742897
juventinigalih	0.21520146520146521
CeceMr	2.2510822510822512
firmanyursak	1.175184162846063
paskalpass37	0.23956237424547283
RadenW46	0.3164951245937161
windy_asri	0.9361044417767107
